filename,label,category_id,bbox,image_id,location,split_type,date_captured,year_month,minute_of_day,day_of_year,minOfDay_sin,minOfDay_cos,dayOfYear_sin,dayOfYear_cos
5a17ddfb-23d2-11e8-a6a3-ec086b02610b_0.jpg,deer,34,"[851.4526367188, 475.2546081543, 644.7722215404, 525.0451965332]",5a17ddfb-23d2-11e8-a6a3-ec086b02610b,57,train,2014-03-01 09:14:42,2014-03,554.0,60.0,0.6626200482157374,-0.7489557207890022,0.8587639582758029,0.5123714121284237
59ef8e7a-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[281.4574069977, 813.5567879677, 182.081757307, 189.8299171924]",59ef8e7a-23d2-11e8-a6a3-ec086b02610b,57,train,2014-03-01 12:05:57,2014-03,725.0,60.0,-0.021814885034560975,-0.9997620270799091,0.8587639582758029,0.5123714121284237
59b4859d-23d2-11e8-a6a3-ec086b02610b_0.jpg,deer,34,"[1310.5446777344, 377.9849243164, 737.4553222656, 679.641418457]",59b4859d-23d2-11e8-a6a3-ec086b02610b,57,train,2014-03-02 08:56:25,2014-03,536.0,61.0,0.7193398003386514,-0.694658370458997,0.8674563547295968,0.49751328890718066
59b6169e-23d2-11e8-a6a3-ec086b02610b_0.jpg,bird,11,"[336.0854222774, 766.964168787, 258.5272479057, 176.6602860689]",59b6169e-23d2-11e8-a6a3-ec086b02610b,39,train,2014-03-02 17:37:04,2014-03,1057.0,61.0,-0.9949685182509117,-0.10018806161207644,0.8674563547295968,0.49751328890718066
59c6698e-23d2-11e8-a6a3-ec086b02610b_0.jpg,bird,11,"[344.2332971208, 768.3287191736, 245.09410755, 173.4935817489]",59c6698e-23d2-11e8-a6a3-ec086b02610b,39,train,2014-03-02 17:37:06,2014-03,1057.0,61.0,-0.9949685182509117,-0.10018806161207644,0.8674563547295968,0.49751328890718066
59fae644-23d2-11e8-a6a3-ec086b02610b_0.jpg,bird,11,"[356.7770854235, 770.1355588436, 235.7557833195, 182.3178057671]",59fae644-23d2-11e8-a6a3-ec086b02610b,39,train,2014-03-02 17:37:07,2014-03,1057.0,61.0,-0.9949685182509117,-0.10018806161207644,0.8674563547295968,0.49751328890718066
59929072-23d2-11e8-a6a3-ec086b02610b_0.jpg,deer,34,"[451.7331242561, 383.5946083069, 610.7229948044, 608.1993460655]",59929072-23d2-11e8-a6a3-ec086b02610b,57,train,2014-03-03 09:09:05,2014-03,549.0,62.0,0.678800745532942,-0.7343225094356853,0.8758917051442429,0.48250774176121847
59b48461-23d2-11e8-a6a3-ec086b02610b_0.jpg,deer,34,"[0.0, 369.4143981934, 677.4763793945, 786.774810791]",59b48461-23d2-11e8-a6a3-ec086b02610b,57,train,2014-03-03 09:09:12,2014-03,549.0,62.0,0.678800745532942,-0.7343225094356853,0.8758917051442429,0.48250774176121847
59ccd243-23d2-11e8-a6a3-ec086b02610b_0.jpg,deer,34,"[0.0, 423.0, 83.0000076294, 753.0]",59ccd243-23d2-11e8-a6a3-ec086b02610b,57,train,2014-03-03 09:09:40,2014-03,549.0,62.0,0.678800745532942,-0.7343225094356853,0.8758917051442429,0.48250774176121847
59bfdebe-23d2-11e8-a6a3-ec086b02610b_0.jpg,deer,34,"[0.0, 32.0549297333, 985.6862182617, 1292.611574173]",59bfdebe-23d2-11e8-a6a3-ec086b02610b,57,train,2014-03-03 09:44:08,2014-03,584.0,62.0,0.5591929034707469,-0.8290375725550416,0.8758917051442429,0.48250774176121847
